data_id,treat,age,education,black,hispanic,married,nodegree,re75,re78,re74
Lalonde Sample,1,23,10,1,0,0,1,2217.724,0.0,
Lalonde Sample,1,27,9,1,0,0,1,2294.605,2018.556,
Lalonde Sample,1,27,11,1,0,0,1,2483.8520000000003,0.0,
Lalonde Sample,1,23,12,0,0,0,0,3903.195,796.5597,
Lalonde Sample,1,27,8,1,0,0,1,7218.276999999999,7976.932,
Lalonde Sample,1,28,11,1,0,1,1,6952.58,7318.186,
Lalonde Sample,1,25,12,1,0,0,0,5204.259,0.0,
Lalonde Sample,1,20,12,1,0,0,0,6085.420999999999,9750.66,
Lalonde Sample,1,26,12,1,0,0,0,6608.803000000001,5811.765,
Lalonde Sample,1,23,10,1,0,1,1,10495.08,3385.8109999999997,
Lalonde Sample,1,49,8,0,0,1,1,7285.948,16717.12,
Lalonde Sample,1,19,11,1,0,0,1,10224.37,11293.81,
Lalonde Sample,1,21,13,0,0,0,0,8616.851999999999,99.57002,
Lalonde Sample,1,27,12,1,0,1,0,7806.387,2777.585,
Lalonde Sample,1,23,11,1,0,0,1,8959.589,1659.5,
Lalonde Sample,1,22,11,1,0,0,1,12170.94,8408.393,
Lalonde Sample,1,24,15,1,0,0,0,13008.5,14683.63,
Lalonde Sample,1,24,12,1,0,0,0,18154.06,0.0,
Lalonde Sample,1,18,11,1,0,0,1,214.5636,929.8839,858.2543
Lalonde Sample,1,17,10,1,0,0,1,5793.852,5522.7880000000005,1291.468
Lalonde Sample,1,17,9,1,0,0,1,1253.4389999999999,5445.2,1716.509
Lalonde Sample,1,28,11,1,0,0,1,6871.856,0.0,1929.029
Lalonde Sample,1,27,11,1,0,0,1,2666.2740000000003,0.0,2206.94
Lalonde Sample,1,19,11,1,0,0,1,2615.276,4146.603,2305.026
Lalonde Sample,1,18,11,0,0,0,1,919.5579,4321.705,3678.2309999999998
Lalonde Sample,1,24,10,1,0,0,1,2421.947,1660.5079999999998,4250.402
Lalonde Sample,1,23,12,1,0,0,0,3039.96,8484.239,6269.340999999999
Lalonde Sample,1,21,9,1,0,0,1,5749.331,743.6666,6416.47
Lalonde Sample,1,21,12,1,0,0,0,3332.409,9371.037,6473.683000000001
Lalonde Sample,1,24,9,1,0,0,1,2288.675,4849.559,9154.7
Lalonde Sample,1,20,9,0,1,0,1,5875.049,1358.6429999999998,12260.78
Lalonde Sample,1,25,13,1,0,0,0,3090.732,0.0,12362.93
Lalonde Sample,1,35,8,1,0,1,1,17976.15,3786.6279999999997,13732.07
Lalonde Sample,1,17,9,0,1,0,1,74.34345,6210.67,445.1704
Lalonde Sample,1,24,11,1,0,1,1,1666.1129999999998,4032.708,824.3886
Lalonde Sample,1,20,12,1,0,0,0,165.2077,0.0,989.2678
Lalonde Sample,1,21,8,1,0,0,1,3695.897,4279.613,989.2678
Lalonde Sample,1,18,10,1,0,0,1,1784.274,11141.39,2143.411
Lalonde Sample,1,27,12,1,0,0,0,357.9499,22163.25,2143.413
Lalonde Sample,1,22,9,1,0,0,1,3836.986,3462.5640000000003,2192.877
Lalonde Sample,1,46,8,1,0,0,1,2594.723,0.0,3165.658
Lalonde Sample,1,19,10,1,0,0,1,6056.754,0.0,4121.9490000000005
Lalonde Sample,1,19,11,0,1,1,1,5463.803000000001,6788.463000000001,5424.485
Lalonde Sample,1,22,12,1,0,0,0,936.1773,0.0,5605.852
Lalonde Sample,1,22,12,0,0,0,0,8455.504,12590.71,6759.994000000001
Lalonde Sample,1,26,12,1,0,1,0,5794.831,1424.944,8408.761999999999
Lalonde Sample,1,29,12,1,0,0,0,4878.937,10976.51,9748.386999999999
Lalonde Sample,1,31,9,1,0,0,1,5517.840999999999,9558.501,10717.03
Lalonde Sample,1,29,12,1,0,0,0,1817.2839999999999,0.0,10881.94
Lalonde Sample,1,35,9,1,0,1,1,13830.64,12803.97,13602.43
Lalonde Sample,1,25,12,1,0,0,0,2409.274,0.0,14426.79
Lalonde Sample,1,22,12,0,1,1,0,7055.701999999999,10092.83,492.2305
Lalonde Sample,1,27,10,1,0,0,1,3550.075,0.0,1001.1460000000001
Lalonde Sample,1,22,10,1,0,1,1,5588.664000000001,13228.28,1468.348
Lalonde Sample,1,19,8,1,0,0,1,2937.264,7535.941999999999,2636.353
Lalonde Sample,1,20,11,1,0,0,1,1220.836,1085.44,3637.498
Lalonde Sample,1,21,12,0,0,0,0,334.0494,12558.02,3670.8720000000003
Lalonde Sample,1,27,12,1,0,1,0,334.0493,0.0,3670.8720000000003
Lalonde Sample,1,20,10,1,0,0,1,2777.355,5615.189,5005.731
Lalonde Sample,1,23,12,1,0,0,0,501.0741,671.3318,5506.308000000001
Lalonde Sample,1,27,13,0,0,1,0,853.7225,0.0,9381.565999999999
Lalonde Sample,1,23,12,0,1,0,0,1117.4389999999999,559.4432,9385.74
Lalonde Sample,1,24,12,1,0,0,0,2842.764,6167.681,13765.75
Lalonde Sample,1,20,11,1,0,0,1,1484.994,6943.342,16318.62
Lalonde Sample,1,26,10,1,0,0,1,6788.9580000000005,672.8773,25929.68
Lalonde Sample,1,25,14,1,0,1,0,11536.57,36646.95,35040.07
Lalonde Sample,1,26,10,1,0,1,1,0.0,0.0,2027.999
Lalonde Sample,1,20,9,1,0,0,1,0.0,8881.665,6083.994000000001
Lalonde Sample,1,31,4,1,0,0,1,4023.211,7382.549,8517.589
Lalonde Sample,1,24,10,1,0,1,1,4078.152,0.0,11703.2
Lalonde Sample,1,33,11,1,0,1,1,25142.24,4181.942,14660.71
Lalonde Sample,1,33,12,1,0,1,0,10941.35,15952.6,20279.95
Lalonde Sample,0,23,10,1,0,0,1,0.0,0.0,0.0
Lalonde Sample,0,23,10,1,0,0,1,0.0,0.0,0.0
Lalonde Sample,0,23,10,1,0,0,1,0.0,0.0,0.0
Lalonde Sample,0,23,10,1,0,0,1,0.0,0.0,0.0
Lalonde Sample,0,26,12,0,0,0,0,0.0,12383.68,0.0
Lalonde Sample,0,22,9,1,0,0,1,0.0,0.0,0.0
Lalonde Sample,0,34,9,1,0,0,1,4368.413,14051.16,
Lalonde Sample,0,18,9,1,0,0,1,0.0,10740.08,0.0
Lalonde Sample,0,45,11,1,0,0,1,0.0,11796.47,0.0
Lalonde Sample,0,18,9,1,0,0,1,0.0,9227.052,0.0
Lalonde Sample,0,27,12,1,0,0,0,2483.851,3552.268,
Lalonde Sample,0,24,8,0,0,0,1,0.0,10569.27,0.0
Lalonde Sample,0,34,11,1,0,1,1,0.0,6040.335,0.0
Lalonde Sample,0,20,13,1,0,0,0,8965.243,9199.563,
Lalonde Sample,0,24,4,0,1,0,1,0.0,3880.833,0.0
Lalonde Sample,0,28,12,0,0,0,0,803.3430000000001,16477.02,0.0
Lalonde Sample,0,21,10,1,0,0,1,922.5729,0.0,
Lalonde Sample,0,28,12,1,0,1,0,29009.11,10067.43,
Lalonde Sample,0,20,12,1,0,0,0,6004.728,4779.72,7182.491999999999
Lalonde Sample,0,23,8,1,0,0,1,3403.0559999999996,0.0,7724.283
Lalonde Sample,0,21,11,1,0,1,1,7244.561,8976.826,
Lalonde Sample,0,36,10,1,0,0,1,0.0,0.0,0.0
Lalonde Sample,0,18,12,0,0,0,0,735.2051,2502.526,
Lalonde Sample,0,21,14,1,0,0,0,0.0,5775.062,0.0
Lalonde Sample,0,30,13,1,0,0,0,5569.7609999999995,0.0,
Lalonde Sample,0,26,11,0,1,0,1,1491.016,0.0,
Lalonde Sample,0,28,9,1,0,0,1,0.0,0.0,0.0
Lalonde Sample,0,31,4,0,0,0,1,10711.08,0.0,
Lalonde Sample,0,18,12,1,0,0,0,642.6645,14444.71,
Lalonde Sample,0,27,7,1,0,1,1,0.0,0.0,0.0
Lalonde Sample,0,19,11,0,0,0,1,0.0,0.0,0.0
Lalonde Sample,0,20,8,1,0,0,1,0.0,0.0,0.0
Lalonde Sample,0,28,8,1,0,0,1,10610.08,4623.188,
Lalonde Sample,0,34,12,1,0,0,0,0.0,2113.722,0.0
Lalonde Sample,0,24,10,1,0,0,1,0.0,7618.639,0.0
Lalonde Sample,0,24,9,1,0,0,1,0.0,16461.57,2788.498
Lalonde Sample,0,22,8,0,1,0,1,0.0,9920.945,0.0
Lalonde Sample,0,25,11,1,0,0,1,0.0,4196.375,0.0
Lalonde Sample,0,20,11,0,0,0,1,1177.118,8743.071,
Lalonde Sample,0,21,9,1,0,0,1,0.0,3343.224,591.4991
Lalonde Sample,0,19,12,1,0,0,0,2814.195,1720.9070000000002,8417.0
Lalonde Sample,0,39,9,1,0,0,1,0.0,0.0,0.0
Lalonde Sample,0,19,9,1,0,1,1,0.0,16658.25,0.0
Lalonde Sample,0,24,10,1,0,0,1,1307.9080000000001,0.0,
Lalonde Sample,0,44,9,1,0,0,1,0.0,9722.003,0.0
Lalonde Sample,0,23,11,1,0,0,1,1896.023,5573.547,0.0
Lalonde Sample,0,22,12,1,0,0,0,532.2536,1333.445,
Lalonde Sample,0,27,8,1,0,0,1,0.0,3783.66,0.0
Lalonde Sample,0,27,11,1,0,1,1,1122.621,215.8348,
Lalonde Sample,0,18,9,1,0,0,1,1605.4479999999999,0.0,
Lalonde Sample,0,25,8,1,0,0,1,0.0,3515.929,0.0
Lalonde Sample,0,31,10,1,0,0,1,0.0,17014.59,0.0
Lalonde Sample,0,28,10,1,0,0,1,6567.329000000001,5435.786999999999,
Lalonde Sample,0,26,10,1,0,1,1,558.7734,0.0,6140.366999999999
Lalonde Sample,0,30,8,1,0,0,1,1706.6570000000002,0.0,0.0
Lalonde Sample,0,28,11,0,1,1,1,0.0,6771.621999999999,3472.948
Lalonde Sample,0,34,10,1,0,1,1,0.0,0.0,0.0
Lalonde Sample,0,21,7,0,1,0,1,0.0,0.0,0.0
Lalonde Sample,0,33,12,1,0,0,0,0.0,5970.257,0.0
Lalonde Sample,0,19,9,1,0,0,1,1778.089,7171.0,8409.627
Lalonde Sample,0,20,11,1,0,0,1,7967.209,0.0,
Lalonde Sample,0,18,10,0,1,0,1,0.0,1859.1670000000001,0.0
Lalonde Sample,0,27,12,1,0,1,0,752.3901,0.0,0.0
Lalonde Sample,0,26,12,1,0,1,0,0.0,6191.943,0.0
Lalonde Sample,0,24,9,1,0,0,1,9662.67,0.0,
Lalonde Sample,0,31,12,1,0,0,0,0.0,7284.394,0.0
Lalonde Sample,0,22,12,1,0,0,0,2158.05,0.0,
Lalonde Sample,0,28,14,1,0,0,0,6539.536999999999,3123.116,
Lalonde Sample,0,35,10,1,0,0,1,0.0,445.8309,0.0
Lalonde Sample,0,20,12,1,0,0,0,0.0,0.0,0.0
Lalonde Sample,0,30,9,0,0,0,1,3141.917,1320.9229999999998,
Lalonde Sample,0,25,11,1,0,0,1,0.0,0.0,0.0
Lalonde Sample,0,25,11,1,0,0,1,0.0,0.0,5281.245
Lalonde Sample,0,25,10,1,0,0,1,0.0,7367.04,0.0
Lalonde Sample,0,35,11,1,0,0,1,0.0,0.0,0.0
Lalonde Sample,0,22,8,1,0,0,1,6150.52,0.0,
