data_id,treat,age,education,black,hispanic,married,nodegree,re74,re75,re78
PSID,0.0,53.0,15.0,0.0,0.0,1.0,0.0,0.0,24169.355,28076.805
PSID,0.0,29.0,17.0,0.0,0.0,1.0,0.0,0.0,25959.678,36898.832
PSID,0.0,31.0,13.0,0.0,0.0,1.0,0.0,0.0,25959.678,39898.617
PSID,0.0,35.0,12.0,0.0,0.0,1.0,0.0,0.0,26138.71,29554.531
PSID,0.0,29.0,16.0,0.0,0.0,1.0,0.0,0.0,26854.84,23643.625
PSID,0.0,39.0,12.0,0.0,0.0,1.0,0.0,0.0,28645.16,31032.258
PSID,0.0,37.0,14.0,0.0,0.0,1.0,0.0,0.0,32225.807,0.0
PSID,0.0,30.0,14.0,0.0,0.0,1.0,0.0,0.0,32225.807,22165.898
PSID,0.0,43.0,17.0,0.0,0.0,1.0,0.0,0.0,42251.613,41376.344
PSID,0.0,32.0,17.0,0.0,0.0,1.0,0.0,0.0,46548.387,39898.617
PSID,0.0,44.0,12.0,0.0,0.0,1.0,0.0,0.0,71612.91,81274.96
PSID,0.0,32.0,16.0,0.0,0.0,1.0,0.0,577.9837,6910.645,18609.012
PSID,0.0,43.0,12.0,1.0,0.0,1.0,0.0,715.1324,1879.8387,5910.9062
PSID,0.0,24.0,12.0,1.0,0.0,0.0,0.0,783.7067,0.0,10344.086
PSID,0.0,22.0,13.0,0.0,0.0,0.0,0.0,783.7067,0.0,2305.2534
PSID,0.0,35.0,15.0,0.0,0.0,1.0,0.0,979.6334,537.09674,0.0
PSID,0.0,26.0,15.0,0.0,0.0,0.0,0.0,979.6334,1879.8387,3250.9985
PSID,0.0,29.0,17.0,0.0,0.0,1.0,0.0,979.6334,8951.613,0.0
PSID,0.0,23.0,12.0,1.0,0.0,0.0,0.0,1077.5967,3222.5806,5910.9062
PSID,0.0,19.0,12.0,0.0,0.0,1.0,0.0,1154.008,8593.549,26599.078
PSID,0.0,48.0,16.0,0.0,0.0,1.0,0.0,1240.216,1466.2742,1152.6267
PSID,0.0,48.0,16.0,0.0,0.0,1.0,0.0,1240.216,1466.2742,1152.6267
PSID,0.0,22.0,12.0,1.0,0.0,1.0,0.0,1269.6049,0.0,0.0
PSID,0.0,20.0,12.0,1.0,0.0,0.0,0.0,1367.5682,12532.258,2955.4531
PSID,0.0,24.0,17.0,0.0,0.0,1.0,0.0,1371.4868,0.0,24825.807
PSID,0.0,27.0,16.0,0.0,0.0,1.0,0.0,1469.4501,1253.2258,4363.7266
PSID,0.0,21.0,14.0,0.0,0.0,0.0,0.0,1506.6761,2685.484,11082.949
PSID,0.0,53.0,13.0,0.0,0.0,1.0,0.0,1567.4135,3938.7097,4728.725
PSID,0.0,53.0,13.0,0.0,0.0,1.0,0.0,1567.4135,3938.7097,4728.725
PSID,0.0,53.0,16.0,0.0,0.0,1.0,0.0,1665.3768,0.0,2955.4531
PSID,0.0,22.0,15.0,0.0,0.0,1.0,0.0,1763.3401,5370.968,22165.898
PSID,0.0,21.0,15.0,0.0,0.0,0.0,0.0,1763.3401,9667.742,4137.6343
PSID,0.0,30.0,12.0,0.0,0.0,1.0,0.0,1959.2668,1790.3226,1477.7266
PSID,0.0,21.0,12.0,1.0,0.0,0.0,0.0,1959.2668,5460.484,1152.6267
PSID,0.0,27.0,16.0,0.0,0.0,1.0,0.0,1959.2668,17545.16,21427.035
PSID,0.0,22.0,15.0,0.0,0.0,0.0,0.0,1967.1039,2864.516,5024.2705
PSID,0.0,22.0,12.0,1.0,0.0,1.0,0.0,2006.2892,2470.6453,0.0
PSID,0.0,23.0,13.0,0.0,0.0,1.0,0.0,2155.1936,5370.968,11378.495
PSID,0.0,33.0,12.0,0.0,0.0,1.0,0.0,2351.12,0.0,2770.7373
PSID,0.0,24.0,13.0,0.0,0.0,0.0,0.0,2351.12,3127.6936,14777.266
PSID,0.0,20.0,12.0,1.0,0.0,0.0,0.0,2351.12,4475.8066,17732.719
PSID,0.0,22.0,16.0,0.0,0.0,0.0,0.0,2351.12,23274.193,25860.215
PSID,0.0,19.0,12.0,0.0,0.0,1.0,0.0,2547.0469,10741.935,0.0
PSID,0.0,22.0,15.0,0.0,0.0,1.0,0.0,2547.0469,17187.098,25860.215
PSID,0.0,43.0,14.0,0.0,0.0,1.0,0.0,2645.0103,0.0,6992.602
PSID,0.0,39.0,12.0,0.0,0.0,1.0,0.0,2742.9734,7161.2905,11821.813
PSID,0.0,28.0,12.0,1.0,0.0,0.0,0.0,2938.9001,2864.516,0.0
PSID,0.0,19.0,14.0,0.0,0.0,0.0,0.0,2938.9001,3222.5806,0.0
PSID,0.0,26.0,17.0,0.0,0.0,1.0,0.0,2938.9001,12532.258,23643.625
PSID,0.0,18.0,12.0,0.0,0.0,1.0,0.0,3134.827,11100.0,20688.172
PSID,0.0,23.0,15.0,0.0,0.0,1.0,0.0,3320.9573,2506.4517,9974.654
PSID,0.0,24.0,12.0,1.0,0.0,0.0,0.0,3330.7537,4654.839,11821.813
PSID,0.0,27.0,12.0,0.0,0.0,1.0,0.0,3526.6802,0.0,5910.9062
PSID,0.0,29.0,17.0,0.0,0.0,1.0,0.0,3526.6802,15217.742,24382.488
PSID,0.0,22.0,12.0,1.0,0.0,0.0,0.0,3579.5803,17133.387,11821.813
PSID,0.0,27.0,12.0,0.0,0.0,1.0,0.0,3722.607,254.22581,1090.5623
PSID,0.0,27.0,15.0,0.0,0.0,1.0,0.0,3722.607,4654.839,19210.445
PSID,0.0,20.0,12.0,1.0,0.0,0.0,0.0,3730.444,8951.613,13299.539
PSID,0.0,27.0,12.0,1.0,0.0,1.0,0.0,3918.5337,1994.4194,17732.719
PSID,0.0,23.0,12.0,1.0,0.0,1.0,0.0,3918.5337,2864.516,8866.359
PSID,0.0,23.0,12.0,1.0,0.0,1.0,0.0,3918.5337,11637.097,9752.995
PSID,0.0,22.0,12.0,0.0,0.0,1.0,0.0,3918.5337,15396.774,39898.617
PSID,0.0,31.0,12.0,1.0,0.0,1.0,0.0,3918.5337,18440.322,24973.578
PSID,0.0,26.0,17.0,0.0,0.0,0.0,0.0,4173.2383,11637.097,9457.45
PSID,0.0,20.0,12.0,0.0,0.0,1.0,0.0,4310.387,0.0,4433.1797
PSID,0.0,30.0,17.0,0.0,0.0,1.0,0.0,4310.387,4296.7744,22476.22
PSID,0.0,42.0,16.0,0.0,0.0,0.0,0.0,4398.554,17903.227,16254.992
PSID,0.0,21.0,14.0,0.0,0.0,1.0,0.0,4506.3135,9309.678,23052.535
PSID,0.0,25.0,16.0,0.0,0.0,1.0,0.0,4604.277,2954.0322,0.0
PSID,0.0,27.0,15.0,0.0,0.0,1.0,0.0,4702.24,0.0,0.0
PSID,0.0,26.0,17.0,0.0,0.0,1.0,0.0,4702.24,19693.549,26599.078
PSID,0.0,29.0,16.0,0.0,0.0,1.0,0.0,4800.2036,17187.098,23643.625
PSID,0.0,20.0,12.0,0.0,0.0,0.0,0.0,4811.9595,716.129,0.0
PSID,0.0,52.0,12.0,0.0,0.0,1.0,0.0,4898.167,0.0,0.0
PSID,0.0,23.0,17.0,0.0,0.0,0.0,0.0,4898.167,2148.3872,33987.71
PSID,0.0,21.0,14.0,0.0,0.0,1.0,0.0,4898.167,7161.2905,17141.629
PSID,0.0,24.0,16.0,0.0,0.0,0.0,0.0,4898.167,8951.613,17732.719
PSID,0.0,30.0,17.0,0.0,0.0,1.0,0.0,4898.167,12084.677,5172.043
PSID,0.0,25.0,17.0,0.0,0.0,0.0,0.0,4996.1304,17414.469,5030.181
PSID,0.0,21.0,12.0,0.0,0.0,1.0,0.0,5094.0938,6803.2256,7388.633
PSID,0.0,28.0,12.0,0.0,0.0,1.0,0.0,5094.0938,10741.935,9014.132
PSID,0.0,20.0,12.0,0.0,0.0,1.0,0.0,5182.2607,6266.129,15244.227
PSID,0.0,36.0,16.0,0.0,0.0,0.0,0.0,5290.0205,4833.871,5319.816
PSID,0.0,19.0,12.0,1.0,0.0,0.0,0.0,5387.984,8056.4517,12117.358
PSID,0.0,21.0,12.0,1.0,0.0,1.0,0.0,5868.004,3043.5483,10048.541
PSID,0.0,47.0,12.0,0.0,0.0,1.0,0.0,5868.004,9513.774,5319.816
PSID,0.0,24.0,16.0,0.0,0.0,1.0,0.0,5877.8003,4833.871,33987.71
PSID,0.0,24.0,12.0,1.0,0.0,1.0,0.0,5877.8003,8951.613,17732.719
PSID,0.0,25.0,17.0,0.0,0.0,1.0,0.0,5877.8003,10562.903,30101.29
PSID,0.0,21.0,16.0,0.0,0.0,1.0,0.0,5877.8003,10562.903,16993.855
PSID,0.0,31.0,12.0,1.0,0.0,1.0,0.0,5877.8003,11064.194,15959.447
PSID,0.0,26.0,14.0,0.0,0.0,1.0,0.0,5877.8003,13427.419,31032.258
PSID,0.0,22.0,12.0,1.0,0.0,0.0,0.0,5891.515,10367.758,5763.134
PSID,0.0,20.0,13.0,1.0,0.0,0.0,0.0,5897.393,12532.258,14777.266
PSID,0.0,20.0,13.0,0.0,1.0,1.0,0.0,6073.727,10025.806,27337.941
PSID,0.0,27.0,14.0,0.0,0.0,1.0,0.0,6269.654,0.0,26007.988
PSID,0.0,26.0,12.0,0.0,0.0,0.0,0.0,6269.654,11637.097,10344.086
PSID,0.0,23.0,17.0,0.0,0.0,1.0,0.0,6367.617,5370.968,0.0
PSID,0.0,23.0,12.0,1.0,0.0,0.0,0.0,6494.969,12532.258,14186.175
PSID,0.0,22.0,12.0,1.0,0.0,0.0,0.0,6583.1367,4475.8066,0.0
PSID,0.0,21.0,12.0,1.0,0.0,0.0,0.0,6661.5073,11458.065,11208.556
PSID,0.0,21.0,12.0,0.0,0.0,1.0,0.0,6661.5073,12532.258,25121.352
PSID,0.0,28.0,14.0,0.0,0.0,1.0,0.0,6739.878,7877.4194,13742.857
PSID,0.0,27.0,12.0,1.0,0.0,1.0,0.0,6855.4746,0.0,8275.269
PSID,0.0,25.0,14.0,0.0,0.0,0.0,0.0,6857.4336,1790.3226,0.0
PSID,0.0,30.0,12.0,0.0,0.0,1.0,0.0,6857.4336,3222.5806,3250.9985
PSID,0.0,27.0,13.0,1.0,0.0,1.0,0.0,6857.4336,4096.2583,24514.006
PSID,0.0,22.0,13.0,0.0,0.0,0.0,0.0,6857.4336,6266.129,17363.287
PSID,0.0,23.0,16.0,0.0,0.0,1.0,0.0,6857.4336,14143.548,22165.898
PSID,0.0,24.0,12.0,1.0,0.0,1.0,0.0,6857.4336,14322.581,26599.078
PSID,0.0,19.0,13.0,0.0,0.0,0.0,0.0,6857.4336,15217.742,17732.719
PSID,0.0,21.0,14.0,0.0,0.0,1.0,0.0,6974.9897,11407.935,17141.629
PSID,0.0,29.0,17.0,0.0,0.0,1.0,0.0,7053.3604,7161.2905,8866.359
PSID,0.0,27.0,16.0,0.0,0.0,1.0,0.0,7053.3604,11637.097,25121.352
PSID,0.0,28.0,15.0,0.0,0.0,1.0,0.0,7249.287,15217.742,9161.905
PSID,0.0,26.0,12.0,0.0,0.0,1.0,0.0,7406.0283,0.0,2955.4531
PSID,0.0,54.0,12.0,0.0,0.0,1.0,0.0,7445.214,0.0,0.0
PSID,0.0,28.0,15.0,1.0,0.0,0.0,0.0,7445.214,0.0,12708.449
PSID,0.0,27.0,15.0,0.0,0.0,1.0,0.0,7445.214,10741.935,18471.582
PSID,0.0,26.0,13.0,0.0,0.0,0.0,0.0,7449.1323,5729.032,9605.223
PSID,0.0,21.0,12.0,0.0,0.0,1.0,0.0,7523.5845,7934.7095,0.0
PSID,0.0,53.0,14.0,1.0,0.0,1.0,0.0,7641.1406,8421.678,8127.496
PSID,0.0,21.0,13.0,0.0,0.0,1.0,0.0,7688.163,12743.516,11082.949
PSID,0.0,22.0,13.0,0.0,0.0,0.0,0.0,7739.104,3759.6775,16254.992
PSID,0.0,27.0,16.0,0.0,0.0,0.0,0.0,7837.0674,0.0,0.0
PSID,0.0,37.0,15.0,0.0,1.0,1.0,0.0,7837.0674,179.03226,11821.813
PSID,0.0,33.0,13.0,0.0,0.0,0.0,0.0,7837.0674,3580.6453,16254.992
PSID,0.0,19.0,12.0,1.0,0.0,0.0,0.0,7837.0674,3759.6775,3694.3164
PSID,0.0,28.0,12.0,0.0,0.0,1.0,0.0,7837.0674,4475.8066,15663.902
PSID,0.0,32.0,12.0,1.0,0.0,1.0,0.0,7837.0674,5370.968,8866.359
PSID,0.0,24.0,12.0,0.0,0.0,0.0,0.0,7837.0674,5370.968,5910.9062
PSID,0.0,22.0,12.0,0.0,0.0,0.0,0.0,7837.0674,7497.871,17732.719
PSID,0.0,20.0,12.0,1.0,0.0,1.0,0.0,7837.0674,8951.613,20688.172
PSID,0.0,23.0,12.0,0.0,0.0,1.0,0.0,7837.0674,8951.613,12058.249
PSID,0.0,27.0,12.0,1.0,0.0,1.0,0.0,7837.0674,8951.613,2210.679
PSID,0.0,23.0,12.0,1.0,0.0,1.0,0.0,7837.0674,12532.258,21870.354
PSID,0.0,19.0,12.0,0.0,1.0,1.0,0.0,7837.0674,12532.258,13299.539
PSID,0.0,27.0,14.0,0.0,0.0,0.0,0.0,7837.0674,14322.581,16254.992
PSID,0.0,22.0,16.0,0.0,0.0,1.0,0.0,7837.0674,16112.903,16254.992
PSID,0.0,42.0,12.0,0.0,0.0,1.0,0.0,7837.0674,16112.903,15516.129
PSID,0.0,20.0,13.0,0.0,0.0,0.0,0.0,7837.0674,17491.451,2216.5898
PSID,0.0,29.0,13.0,0.0,0.0,0.0,0.0,7958.542,0.0,0.0
PSID,0.0,23.0,12.0,1.0,0.0,1.0,0.0,7993.8086,13427.419,4433.1797
PSID,0.0,19.0,12.0,0.0,0.0,1.0,0.0,8054.546,9309.678,11963.674
PSID,0.0,21.0,12.0,1.0,0.0,1.0,0.0,8150.55,13092.629,10583.478
PSID,0.0,26.0,12.0,0.0,0.0,1.0,0.0,8228.921,13606.452,11969.585
PSID,0.0,21.0,16.0,0.0,0.0,0.0,0.0,8228.921,22379.031,27337.941
PSID,0.0,24.0,12.0,1.0,0.0,1.0,0.0,8275.943,15416.468,8335.855
PSID,0.0,29.0,12.0,0.0,0.0,1.0,0.0,8389.58,5908.0645,14481.72
PSID,0.0,26.0,12.0,1.0,0.0,1.0,0.0,8616.855,8593.549,10344.086
PSID,0.0,23.0,14.0,1.0,0.0,1.0,0.0,8675.634,10398.194,13003.994
PSID,0.0,25.0,12.0,0.0,0.0,0.0,0.0,8683.471,9130.6455,15811.674
PSID,0.0,21.0,12.0,0.0,0.0,1.0,0.0,8816.7,5729.032,18096.24
PSID,0.0,25.0,12.0,1.0,0.0,0.0,0.0,8816.7,6266.129,10344.086
PSID,0.0,22.0,12.0,0.0,0.0,1.0,0.0,8816.7,9939.871,15486.575
PSID,0.0,22.0,12.0,0.0,0.0,1.0,0.0,8816.7,10741.935,19653.764
PSID,0.0,23.0,12.0,1.0,0.0,1.0,0.0,8816.7,12174.194,18471.582
PSID,0.0,18.0,12.0,0.0,0.0,0.0,0.0,8816.7,14322.581,22165.898
PSID,0.0,27.0,12.0,1.0,0.0,0.0,0.0,8816.7,14322.581,19210.445
PSID,0.0,21.0,12.0,1.0,0.0,0.0,0.0,8816.7,14859.677,5578.418
PSID,0.0,25.0,12.0,0.0,0.0,1.0,0.0,8816.7,16112.903,26599.078
PSID,0.0,21.0,13.0,0.0,0.0,1.0,0.0,8816.7,17903.227,28224.578
PSID,0.0,27.0,12.0,0.0,0.0,1.0,0.0,8816.7,44758.066,0.0
PSID,0.0,23.0,12.0,0.0,0.0,1.0,0.0,8840.212,7161.2905,10416.495
PSID,0.0,21.0,12.0,0.0,0.0,1.0,0.0,8867.642,14995.742,17732.719
PSID,0.0,23.0,14.0,1.0,0.0,1.0,0.0,8934.257,12532.258,8866.359
PSID,0.0,23.0,16.0,1.0,0.0,0.0,0.0,9012.627,16490.66,19210.445
PSID,0.0,31.0,17.0,0.0,0.0,1.0,0.0,9012.627,29465.129,39817.344
PSID,0.0,27.0,12.0,1.0,0.0,1.0,0.0,9067.486,5370.968,6649.7695
PSID,0.0,21.0,12.0,1.0,0.0,1.0,0.0,9169.368,7161.2905,7388.633
PSID,0.0,23.0,12.0,1.0,0.0,1.0,0.0,9169.368,8271.29,10403.195
PSID,0.0,19.0,12.0,0.0,0.0,1.0,0.0,9208.554,5550.0,11526.267
