data_id,treat,age,education,black,hispanic,married,nodegree,re74,re75,re78
CPS2,0.0,34.0,10.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67
CPS2,0.0,54.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0
CPS2,0.0,33.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,38.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,45.0,12.0,0.0,1.0,1.0,0.0,25862.32,25243.55,3026.384
CPS2,0.0,55.0,12.0,0.0,0.0,0.0,0.0,25862.32,25243.55,23454.48
CPS2,0.0,49.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0
CPS2,0.0,47.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,29.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,23.0,10.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67
CPS2,0.0,42.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,24680.99
CPS2,0.0,45.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,37.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,47.0,9.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67
CPS2,0.0,48.0,10.0,0.0,1.0,1.0,1.0,25862.32,25243.55,25564.67
CPS2,0.0,49.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,53.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,34.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,43.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,35.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,38.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,26.0,13.0,0.0,1.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,37.0,14.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,45.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,23492.9
CPS2,0.0,28.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,52.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0
CPS2,0.0,49.0,8.0,1.0,0.0,0.0,1.0,25862.32,25243.55,18622.31
CPS2,0.0,28.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,50.0,8.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67
CPS2,0.0,50.0,10.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67
CPS2,0.0,32.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,48.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,44.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,55.0,9.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67
CPS2,0.0,29.0,16.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,38.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,19664.11
CPS2,0.0,33.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,36.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,31.0,10.0,0.0,0.0,0.0,1.0,25862.32,25243.55,23218.04
CPS2,0.0,44.0,8.0,1.0,0.0,1.0,1.0,25862.32,25243.55,0.0
CPS2,0.0,46.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,27.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,44.3318
CPS2,0.0,25.0,17.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,24.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,4861.72
CPS2,0.0,21.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,37.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,22216.14
CPS2,0.0,39.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,31.0,16.0,1.0,0.0,0.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,32.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,4857.287
CPS2,0.0,45.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,46.0,8.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67
CPS2,0.0,34.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,28.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,42.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,22214.66
CPS2,0.0,32.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,23368.77
CPS2,0.0,46.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,48.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,34.0,12.0,1.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,50.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,54.0,7.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67
CPS2,0.0,36.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,44.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,55.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,49.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,24794.77
CPS2,0.0,31.0,17.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,52.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,36.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,41.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,26.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,46.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,7013.29
CPS2,0.0,37.0,12.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,39.0,12.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,33.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,50.0,10.0,0.0,0.0,1.0,1.0,25862.32,25243.55,5550.341
CPS2,0.0,45.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,41.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67
CPS2,0.0,30.0,12.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,40.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,33.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67
CPS2,0.0,39.0,10.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67
CPS2,0.0,51.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0
CPS2,0.0,41.0,12.0,0.0,0.0,1.0,0.0,25860.36,25243.55,8647.656
CPS2,0.0,55.0,15.0,0.0,0.0,1.0,0.0,25823.14,25243.55,0.0
CPS2,0.0,28.0,12.0,0.0,0.0,1.0,0.0,25819.22,25243.55,25564.67
CPS2,0.0,29.0,14.0,0.0,0.0,1.0,0.0,25723.21,25243.55,25564.67
CPS2,0.0,32.0,18.0,0.0,0.0,0.0,0.0,25666.4,25243.55,25564.67
CPS2,0.0,24.0,14.0,0.0,0.0,1.0,0.0,25654.64,25243.55,13695.57
CPS2,0.0,54.0,12.0,0.0,0.0,0.0,0.0,25493.98,25243.55,19405.51
CPS2,0.0,45.0,7.0,0.0,0.0,1.0,1.0,25409.73,25243.55,25564.67
CPS2,0.0,29.0,16.0,0.0,0.0,1.0,0.0,25158.95,25243.55,25564.67
CPS2,0.0,46.0,14.0,0.0,0.0,1.0,0.0,25135.43,25243.55,24468.2
CPS2,0.0,32.0,17.0,0.0,0.0,1.0,0.0,25121.72,25243.55,25527.73
CPS2,0.0,47.0,13.0,0.0,0.0,1.0,0.0,24392.87,25243.55,25564.67
CPS2,0.0,35.0,14.0,0.0,0.0,1.0,0.0,24386.99,25243.55,10821.39
CPS2,0.0,55.0,8.0,0.0,0.0,1.0,1.0,24377.2,25243.55,0.0
CPS2,0.0,53.0,12.0,0.0,0.0,0.0,0.0,24255.72,25243.55,20187.22
CPS2,0.0,40.0,9.0,0.0,0.0,1.0,1.0,24173.43,25243.55,25564.67
CPS2,0.0,38.0,11.0,0.0,0.0,1.0,1.0,23810.97,25243.55,25564.67
CPS2,0.0,51.0,10.0,0.0,0.0,1.0,1.0,23405.4,25243.55,1421.573
CPS2,0.0,34.0,12.0,0.0,0.0,0.0,0.0,23203.6,25243.55,15597.4
CPS2,0.0,28.0,13.0,0.0,0.0,1.0,0.0,23178.13,25243.55,23577.13
CPS2,0.0,49.0,12.0,0.0,0.0,1.0,0.0,23115.43,25243.55,25564.67
CPS2,0.0,55.0,8.0,0.0,0.0,1.0,1.0,22915.58,25243.55,1306.31
CPS2,0.0,31.0,12.0,0.0,0.0,0.0,0.0,21943.79,25243.55,19956.7
CPS2,0.0,33.0,12.0,0.0,1.0,1.0,0.0,21644.02,25243.55,25564.67
CPS2,0.0,49.0,9.0,0.0,0.0,1.0,1.0,21375.6,25243.55,18603.1
CPS2,0.0,47.0,12.0,0.0,0.0,1.0,0.0,21305.07,25243.55,25564.67
CPS2,0.0,25.0,12.0,0.0,0.0,1.0,0.0,21030.77,25243.55,25564.67
CPS2,0.0,54.0,9.0,0.0,0.0,1.0,1.0,20930.85,25243.55,21836.37
CPS2,0.0,48.0,15.0,0.0,0.0,1.0,0.0,20881.87,25243.55,16757.42
CPS2,0.0,25.0,16.0,0.0,0.0,1.0,0.0,20209.84,25243.55,22887.03
CPS2,0.0,42.0,16.0,0.0,0.0,1.0,0.0,19984.52,25243.55,25564.67
CPS2,0.0,51.0,12.0,0.0,0.0,1.0,0.0,19812.11,25243.55,6934.971
CPS2,0.0,25.0,14.0,0.0,0.0,1.0,0.0,18793.29,25243.55,19350.83
CPS2,0.0,23.0,16.0,0.0,0.0,0.0,0.0,18403.39,25243.55,25564.67
CPS2,0.0,33.0,12.0,0.0,0.0,1.0,0.0,17317.96,25243.55,25564.67
CPS2,0.0,50.0,10.0,0.0,0.0,1.0,1.0,16847.74,25243.55,25564.67
CPS2,0.0,22.0,9.0,0.0,1.0,1.0,1.0,15948.43,25243.55,25564.67
CPS2,0.0,30.0,12.0,0.0,0.0,1.0,0.0,12227.78,25243.55,25564.67
CPS2,0.0,22.0,12.0,0.0,0.0,0.0,0.0,7897.804,25243.55,24627.79
CPS2,0.0,45.0,18.0,0.0,0.0,1.0,0.0,4829.593,25243.55,16074.71
CPS2,0.0,38.0,12.0,0.0,1.0,1.0,0.0,0.0,25243.55,25564.67
CPS2,0.0,52.0,16.0,0.0,0.0,1.0,0.0,25862.32,25241.76,12429.16
CPS2,0.0,30.0,16.0,0.0,0.0,1.0,0.0,25862.32,25241.76,25564.67
CPS2,0.0,27.0,12.0,0.0,0.0,1.0,0.0,25862.32,25239.97,25564.67
CPS2,0.0,43.0,15.0,0.0,0.0,1.0,0.0,19386.95,25207.74,22579.66
CPS2,0.0,21.0,11.0,1.0,0.0,1.0,1.0,25862.32,25202.37,20269.98
CPS2,0.0,54.0,8.0,0.0,0.0,1.0,1.0,25862.32,25073.47,25564.67
CPS2,0.0,37.0,12.0,0.0,0.0,1.0,0.0,25862.32,25071.68,25564.67
CPS2,0.0,39.0,14.0,0.0,0.0,1.0,0.0,23595.45,25014.39,11677.0
CPS2,0.0,31.0,15.0,0.0,0.0,1.0,0.0,24471.24,25000.06,25564.67
CPS2,0.0,54.0,11.0,0.0,1.0,1.0,1.0,17582.46,24996.48,25564.67
CPS2,0.0,28.0,12.0,0.0,0.0,1.0,0.0,25862.32,24985.74,25564.67
CPS2,0.0,55.0,12.0,0.0,0.0,1.0,0.0,25862.32,24930.24,8804.295
CPS2,0.0,28.0,16.0,0.0,0.0,1.0,0.0,23605.25,24699.29,25564.67
CPS2,0.0,54.0,11.0,0.0,0.0,1.0,1.0,24312.54,24692.13,0.0
CPS2,0.0,43.0,6.0,0.0,1.0,1.0,1.0,21743.94,24667.06,25564.67
CPS2,0.0,49.0,12.0,0.0,0.0,1.0,0.0,22472.79,24627.68,0.0
CPS2,0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862.32,24607.98,19934.53
CPS2,0.0,47.0,16.0,0.0,0.0,1.0,0.0,25862.32,24581.13,6086.756
CPS2,0.0,46.0,13.0,0.0,0.0,1.0,0.0,25862.32,24525.63,25564.67
CPS2,0.0,38.0,12.0,0.0,0.0,1.0,0.0,25862.32,24504.15,25564.67
CPS2,0.0,38.0,12.0,1.0,0.0,1.0,0.0,25862.32,24486.24,25564.67
CPS2,0.0,43.0,11.0,0.0,0.0,0.0,1.0,20141.26,24369.87,19176.46
CPS2,0.0,52.0,18.0,0.0,0.0,1.0,0.0,25862.32,24325.11,14344.29
CPS2,0.0,36.0,11.0,0.0,0.0,1.0,1.0,23150.7,24267.82,0.0
CPS2,0.0,26.0,12.0,0.0,0.0,1.0,0.0,14288.93,24267.82,13846.3
CPS2,0.0,30.0,12.0,0.0,0.0,1.0,0.0,25862.32,24196.21,18619.35
CPS2,0.0,37.0,13.0,1.0,0.0,0.0,0.0,23513.16,24117.44,0.0
CPS2,0.0,22.0,12.0,0.0,0.0,0.0,0.0,21461.81,24095.95,22381.65
CPS2,0.0,24.0,12.0,0.0,0.0,0.0,0.0,22472.79,24029.71,0.0
CPS2,0.0,49.0,12.0,0.0,1.0,1.0,0.0,25862.32,23933.03,24021.92
CPS2,0.0,31.0,13.0,0.0,0.0,0.0,0.0,23585.65,23839.94,25564.67
CPS2,0.0,32.0,12.0,0.0,0.0,1.0,0.0,11248.15,23816.66,8921.035
CPS2,0.0,53.0,11.0,1.0,0.0,1.0,1.0,22147.55,23780.85,25564.67
CPS2,0.0,30.0,12.0,1.0,0.0,1.0,0.0,18211.38,23768.32,22230.92
CPS2,0.0,22.0,12.0,0.0,0.0,1.0,0.0,21783.13,23761.16,25564.67
CPS2,0.0,47.0,11.0,0.0,0.0,0.0,1.0,12012.26,23725.35,25564.67
CPS2,0.0,26.0,12.0,0.0,0.0,1.0,0.0,21671.45,23675.23,25564.67
CPS2,0.0,55.0,4.0,1.0,0.0,1.0,1.0,22990.04,23651.95,0.0
CPS2,0.0,29.0,14.0,0.0,0.0,1.0,0.0,25862.32,23637.63,15811.67
CPS2,0.0,29.0,12.0,0.0,0.0,1.0,0.0,25862.32,23632.26,25564.67
CPS2,0.0,27.0,11.0,0.0,0.0,1.0,1.0,21260.0,23601.82,10632.24
CPS2,0.0,50.0,9.0,0.0,0.0,0.0,1.0,20774.11,23574.97,19726.17
CPS2,0.0,34.0,11.0,0.0,0.0,1.0,1.0,19696.51,23549.9,25564.67
CPS2,0.0,38.0,14.0,0.0,0.0,1.0,0.0,25176.58,23437.11,25564.67
CPS2,0.0,54.0,14.0,0.0,0.0,1.0,0.0,25862.32,23326.11,25564.67
CPS2,0.0,49.0,8.0,0.0,0.0,1.0,1.0,23869.75,23310.0,25564.67
CPS2,0.0,30.0,12.0,0.0,0.0,1.0,0.0,25862.32,23181.1,25564.67
CPS2,0.0,42.0,9.0,0.0,0.0,1.0,1.0,23499.45,23157.82,21273.35
CPS2,0.0,32.0,11.0,0.0,0.0,1.0,1.0,25862.32,23132.76,25564.67
CPS2,0.0,37.0,12.0,1.0,0.0,1.0,0.0,25862.32,23122.02,25564.67
CPS2,0.0,49.0,10.0,0.0,0.0,0.0,1.0,25821.18,23107.69,22420.07
CPS2,0.0,49.0,12.0,0.0,0.0,1.0,0.0,23234.95,23075.47,25564.67
CPS2,0.0,54.0,8.0,1.0,0.0,1.0,1.0,20147.14,23048.61,25515.9
CPS2,0.0,41.0,12.0,0.0,0.0,1.0,0.0,25862.32,23005.65,11422.83
CPS2,0.0,53.0,9.0,0.0,0.0,1.0,1.0,22525.69,22928.66,24397.27
CPS2,0.0,48.0,12.0,0.0,0.0,1.0,0.0,25133.47,22907.18,25564.67
CPS2,0.0,46.0,12.0,0.0,0.0,1.0,0.0,25862.32,22885.69,25564.67
CPS2,0.0,52.0,12.0,0.0,0.0,1.0,0.0,18356.37,22833.77,25564.67
CPS2,0.0,34.0,10.0,0.0,0.0,1.0,1.0,25705.58,22801.55,25564.67
CPS2,0.0,42.0,12.0,0.0,0.0,1.0,0.0,25862.32,22796.18,11350.42
CPS2,0.0,50.0,12.0,0.0,0.0,1.0,0.0,25862.32,22783.65,25564.67
CPS2,0.0,19.0,10.0,0.0,0.0,0.0,1.0,7976.175,22781.85,25564.67
CPS2,0.0,34.0,12.0,0.0,0.0,1.0,0.0,23256.5,22776.48,16853.47
CPS2,0.0,30.0,16.0,0.0,0.0,0.0,0.0,19741.57,22771.11,25564.67
CPS2,0.0,45.0,12.0,0.0,0.0,1.0,0.0,23362.3,22738.89,18654.82
CPS2,0.0,38.0,15.0,0.0,0.0,1.0,0.0,21990.81,22738.89,8165.917
CPS2,0.0,51.0,10.0,0.0,0.0,1.0,1.0,22946.93,22715.61,0.0
CPS2,0.0,49.0,13.0,0.0,0.0,1.0,0.0,25862.32,22692.34,25564.67
CPS2,0.0,54.0,12.0,0.0,0.0,1.0,0.0,22684.39,22620.73,12141.0
CPS2,0.0,43.0,7.0,0.0,0.0,1.0,1.0,25862.32,22599.24,11072.61
CPS2,0.0,29.0,12.0,0.0,0.0,1.0,0.0,25862.32,22574.18,25564.67
CPS2,0.0,36.0,14.0,0.0,0.0,1.0,0.0,25862.32,22554.48,25564.67
CPS2,0.0,44.0,8.0,0.0,0.0,1.0,1.0,18742.35,22525.84,23040.71
CPS2,0.0,47.0,12.0,0.0,0.0,1.0,0.0,23452.42,22490.03,20711.82
CPS2,0.0,23.0,16.0,0.0,0.0,0.0,0.0,13748.18,22407.68,24744.53
CPS2,0.0,46.0,16.0,0.0,0.0,0.0,0.0,25862.32,22316.37,19452.79
CPS2,0.0,34.0,12.0,0.0,0.0,1.0,0.0,21855.62,22260.87,25150.91
CPS2,0.0,27.0,12.0,0.0,0.0,1.0,0.0,20464.54,22259.08,0.0
CPS2,0.0,37.0,13.0,0.0,0.0,1.0,0.0,25860.36,22234.02,25564.67
CPS2,0.0,29.0,12.0,0.0,0.0,1.0,0.0,24596.64,22232.23,25564.67
CPS2,0.0,39.0,12.0,0.0,0.0,1.0,0.0,11404.89,22149.87,11796.69
CPS2,0.0,46.0,12.0,1.0,0.0,1.0,0.0,20638.92,22099.74,25564.67
CPS2,0.0,26.0,14.0,0.0,0.0,1.0,0.0,25862.32,22020.97,20033.54
CPS2,0.0,38.0,12.0,0.0,0.0,0.0,0.0,23885.42,21963.68,23614.07
CPS2,0.0,40.0,8.0,0.0,0.0,1.0,1.0,18076.2,21847.31,21713.71
CPS2,0.0,27.0,12.0,1.0,0.0,1.0,0.0,25862.32,21840.15,25564.67
CPS2,0.0,53.0,8.0,0.0,0.0,1.0,1.0,24236.13,21818.66,25564.67
CPS2,0.0,48.0,13.0,1.0,0.0,1.0,0.0,20417.52,21777.48,25564.67
CPS2,0.0,23.0,11.0,0.0,0.0,1.0,1.0,17345.39,21761.37,23421.97
CPS2,0.0,45.0,11.0,0.0,0.0,1.0,1.0,18971.58,21747.05,0.0
CPS2,0.0,34.0,8.0,0.0,0.0,1.0,1.0,18959.82,21736.31,25564.67
CPS2,0.0,49.0,12.0,0.0,0.0,0.0,0.0,16726.26,21716.61,22018.13
CPS2,0.0,46.0,7.0,0.0,0.0,1.0,1.0,25862.32,21711.24,4857.287
CPS2,0.0,32.0,12.0,0.0,0.0,0.0,0.0,22606.02,21671.85,6818.23
CPS2,0.0,51.0,11.0,0.0,0.0,1.0,1.0,18270.16,21637.84,20267.02
CPS2,0.0,47.0,14.0,0.0,0.0,0.0,0.0,25862.32,21632.47,15715.62
CPS2,0.0,22.0,12.0,1.0,0.0,1.0,0.0,22772.56,21612.77,15462.93
CPS2,0.0,37.0,12.0,0.0,0.0,1.0,0.0,25668.35,21589.5,25564.67
CPS2,0.0,26.0,17.0,0.0,0.0,1.0,0.0,25862.32,21503.56,0.0
CPS2,0.0,54.0,7.0,0.0,0.0,1.0,1.0,22282.74,21499.98,22700.84
CPS2,0.0,31.0,13.0,0.0,0.0,1.0,0.0,25552.76,21440.9,25564.67
CPS2,0.0,32.0,12.0,0.0,1.0,1.0,0.0,22984.16,21440.9,22148.17
CPS2,0.0,38.0,8.0,0.0,0.0,1.0,1.0,18346.57,21430.16,0.0
CPS2,0.0,42.0,11.0,0.0,0.0,1.0,1.0,25223.6,21340.65,18898.65
CPS2,0.0,38.0,14.0,0.0,0.0,1.0,0.0,25270.62,21333.48,7246.771
CPS2,0.0,28.0,13.0,0.0,0.0,1.0,0.0,24771.01,21333.48,14323.6
CPS2,0.0,49.0,4.0,0.0,1.0,1.0,1.0,15519.35,21303.05,25564.67
CPS2,0.0,50.0,9.0,0.0,0.0,1.0,1.0,15846.55,21279.77,25564.67
CPS2,0.0,29.0,10.0,0.0,0.0,1.0,1.0,22337.6,21235.02,13175.41
CPS2,0.0,35.0,14.0,0.0,0.0,1.0,0.0,23991.22,21229.65,25564.67
CPS2,0.0,36.0,5.0,1.0,0.0,1.0,1.0,17976.27,21227.85,25354.83
CPS2,0.0,32.0,12.0,0.0,0.0,1.0,0.0,25862.32,21226.06,25564.67
CPS2,0.0,50.0,10.0,0.0,0.0,1.0,1.0,22933.22,21190.26,0.0
CPS2,0.0,35.0,12.0,0.0,1.0,1.0,0.0,10774.01,21168.77,15624.0
CPS2,0.0,54.0,6.0,0.0,0.0,1.0,1.0,21602.88,21163.4,0.0
CPS2,0.0,44.0,12.0,0.0,1.0,0.0,0.0,21389.32,21156.24,25564.67
CPS2,0.0,45.0,12.0,0.0,0.0,1.0,0.0,25862.32,21125.81,15303.34
CPS2,0.0,44.0,10.0,0.0,0.0,1.0,1.0,24447.73,21124.02,22860.43
CPS2,0.0,53.0,12.0,0.0,0.0,1.0,0.0,20836.8,21120.44,11204.12
CPS2,0.0,39.0,12.0,0.0,0.0,1.0,0.0,25862.32,21115.06,25564.67
CPS2,0.0,27.0,14.0,1.0,0.0,1.0,0.0,25819.22,20973.63,25564.67
CPS2,0.0,33.0,12.0,0.0,0.0,1.0,0.0,19808.19,20946.77,25564.67
CPS2,0.0,32.0,10.0,0.0,0.0,1.0,1.0,22129.92,20910.97,13271.46
CPS2,0.0,26.0,12.0,0.0,0.0,1.0,0.0,21116.98,20910.97,22551.59
CPS2,0.0,54.0,12.0,0.0,0.0,1.0,0.0,22649.12,20887.69,24808.07
CPS2,0.0,49.0,10.0,0.0,0.0,1.0,1.0,19492.75,20875.16,14891.05
CPS2,0.0,53.0,8.0,0.0,0.0,1.0,1.0,25862.32,20669.27,25564.67
CPS2,0.0,52.0,12.0,1.0,0.0,1.0,0.0,25862.32,20660.32,13125.17
CPS2,0.0,41.0,12.0,0.0,0.0,1.0,0.0,20680.06,20635.26,22881.12
CPS2,0.0,24.0,14.0,1.0,0.0,1.0,0.0,14034.23,20628.1,25564.67
CPS2,0.0,25.0,16.0,0.0,0.0,1.0,0.0,21271.76,20601.24,25564.67
CPS2,0.0,37.0,12.0,0.0,0.0,1.0,0.0,25862.32,20497.4,21028.05
CPS2,0.0,37.0,10.0,1.0,0.0,1.0,1.0,14249.75,20488.45,21521.61
CPS2,0.0,33.0,14.0,0.0,0.0,1.0,0.0,25862.32,20474.13,10975.08
CPS2,0.0,54.0,12.0,0.0,0.0,0.0,0.0,17960.6,20447.27,20544.83
CPS2,0.0,40.0,13.0,0.0,0.0,1.0,0.0,22443.4,20440.11,25564.67
CPS2,0.0,53.0,8.0,0.0,0.0,1.0,1.0,25862.32,20393.56,545.2811
CPS2,0.0,36.0,14.0,0.0,0.0,1.0,0.0,9602.367,20354.18,25564.67
CPS2,0.0,40.0,12.0,0.0,0.0,0.0,0.0,22002.57,20298.68,23506.2
CPS2,0.0,27.0,12.0,0.0,0.0,1.0,0.0,25733.01,20286.15,19058.24
CPS2,0.0,52.0,12.0,0.0,0.0,1.0,0.0,25862.32,20268.24,24856.84
CPS2,0.0,48.0,12.0,0.0,0.0,1.0,0.0,25862.32,20243.18,23037.76
CPS2,0.0,44.0,12.0,0.0,0.0,1.0,0.0,20664.39,20243.18,21860.01
CPS2,0.0,30.0,16.0,0.0,1.0,1.0,0.0,23552.35,20167.98,25564.67
CPS2,0.0,33.0,12.0,0.0,1.0,1.0,0.0,20952.4,20121.44,829.0046
CPS2,0.0,23.0,12.0,0.0,0.0,1.0,0.0,16904.55,20089.21,23906.66
CPS2,0.0,30.0,15.0,0.0,0.0,1.0,0.0,22378.75,20062.35,22681.63
